1656634154314,0.8137618
1656634755394,0.7426814
1656635356568,0.7168562
1656635957185,0.6753167
1656636558421,0.8036977
1656637159732,0.7202095
1656637760661,0.7887639
1656638361211,0.6252463
1656638962609,0.7875445
1656639563436,0.7890795
1656640164412,0.6780956
1656640766282,0.6067101
1656641367395,0.7056925
1656641966960,0.7019281
1656642568922,0.6935388
1656643170233,0.6235141
1656643771148,0.6610296
1656644372318,0.637896
1656644973105,0.7210594
1656645574600,0.6455169
1656646175789,0.5871686
1656646776982,0.6555836
1656647378257,0.7102328
1656647979157,0.7406043
1656648580069,0.778447
1656649181413,0.7918135
1656649781959,0.6851937
1656650383899,0.7138544
1656650984172,0.7874708
1656651585418,0.609623
1656652186321,0.6310275
1656652787494,0.6342938
1656653388691,0.6808957
1656653989535,0.6317124
1656654591007,0.6973717
1656655191902,0.6193297
1656655792693,0.6120453
1656656394031,0.6078776
1656656995317,0.6756585
1656657596229,0.6234253
1656658197827,0.6185099
1656658798455,0.6539132
1656659399681,0.6331888
1656660000768,0.7548438
1656660601814,0.7550242
1656661202469,0.6525058
1656661804164,0.3585244
1656662405013,0.758828
1656663005614,0.7272443
1656663607256,0.7379059
1656664207879,0.7753681
1656664809528,0.7103347
1656665410692,0.7574309
1656666011856,0.715907
1656666612826,0.7497857
1656667213323,0.7239997
1656668417681,0.7234821
1656669018379,0.6303717
1656669618965,0.7328295
1656670220121,0.7581342
1656670821251,0.6567829
1656671422805,0.7882263
1656672021967,0.7206575
1656672623445,0.5145521
1656673224312,0.781589
1656673824931,0.7302272
1656674426325,0.7030461
1656675027525,0.7266716
1656675628550,0.3791243
1656676229289,0.380488
1656676830620,0.806059
1656677432075,0.7696511
1656678032637,0.7455209
1656678633623,0.729308
1656679234663,0.7493599
1656679835859,0.661368
1656680436738,0.7452175
1656681038551,0.6659725
1656681639438,0.6503138
1656682239965,0.6653675
1656682841304,0.692433
1656683442820,0.70665
1656684043530,0.660764
1656684644767,0.7041903
1656685245619,0.6492317
1656685846403,0.6301905
1656686447999,0.7469906
1656687048961,0.6679049
1656687649964,0.8049694
1656688251357,0.807873
1656688852323,0.7917576
1656689453854,0.7425399
1656690054919,0.6641828
1656690655711,0.7389526
1656691256862,0.6499922
1656691857195,0.7127413
1656692458602,0.6997696
1656693059863,0.7364669
1656693660832,0.6885348
1656694262285,0.6893953
1656694862735,0.7010003
1656695463992,0.7632163
1656696064699,0.6894635
1656696665706,0.7524475
1656697267282,0.6531959
1656697868574,0.6480822
1656698469313,0.63406
1656699070346,0.678268
1656699671614,0.6233256
1656700273152,0.6277282
1656700873935,0.6201512
1656701474818,0.6126879
1656702076303,0.6478336
1656702677549,0.6762881
1656703277977,0.6565679
1656703879569,0.5774372
1656704479839,0.6122469
1656705081733,0.6359851
1656705682744,0.6847221
1656706283620,0.6043209
1656706884912,0.6898495
1656707485957,0.6323714
1656708086593,0.6298671
1656708687689,0.646637
1656709288549,0.6346486
1656709890039,0.6577357
1656710490548,0.6578327
1656711693484,0.6555681
1656712293880,0.6496386
1656712894812,0.6403818
1656713496238,0.6685384
1656714097151,0.6579879
1656714698723,0.5999039
1656715299420,0.7434854
1656715900442,0.662868
1656716501752,0.8435503
1656717102969,0.7353147
1656717704071,0.7633673
1656718305158,0.7220747
1656718905449,0.7074792
1656719506706,0.6935817
1656720107809,0.4059041
1656720709043,0.761138
1656721310439,0.7122065
1656721910827,0.7216497
1656722511862,0.7413136
1656723113211,0.725464
1656723714181,0.7152972
1656724315064,0.6942544
1656724916898,0.710085
1656725517114,0.7211083
1656726118138,0.7561044
1656726719223,0.7270543
1656727320295,0.6588244
1656727922177,0.7561725
1656728523210,0.6990789
1656729124337,0.7088773
1656729726153,0.7362823
1656730326337,0.738822
1656730927179,0.7238409
1656731528146,0.6591621
1656732129426,0.6829432
1656732730182,0.7090123
1656733331138,0.6687287
1656733932358,0.7027109
1656734533312,0.6657431
1656735135062,0.7075239
1656735736102,0.7123494
1656736336814,0.7492622
1656736937908,0.7444759
1656737539348,0.6909351
1656738139951,0.7162997
1656738740805,0.754366
1656739342464,0.6445961
1656739943654,0.7392462
1656740544209,0.6321245
1656741145286,0.6906499
1656741746245,0.7304787
1656742348058,0.6978756
1656742949040,0.7260678
1656743550082,0.7000993
1656744150756,0.728972
1656744752185,0.7739559
1656745353160,0.3708913
1656745954099,0.7715802
1656746555460,0.7649871
1656747155637,0.7188025
1656747757269,0.736319
1656748358207,0.6569153
1656748958896,0.697847
1656749560215,0.725525
1656750161090,0.7364005
1656750762370,0.6751617
1656751363420,0.7036566
1656751964272,0.7188784
1656752566159,0.6665805
1656753166914,0.713506
1656753767956,0.7092695
1656754368999,0.6603163
1656754970108,0.6540866
1656755570789,0.6611211
1656756172048,0.6370574
1656756773215,0.6677484
1656757373862,0.6694406
1656757975169,0.6320801
1656758575957,0.6885108
1656759177286,0.7697943
1656759779054,0.6466963
1656760380015,0.6350917
1656760980526,0.6516812
1656761581640,0.6530197
1656762183128,0.5973024
1656762783804,0.6612012
1656763385576,0.6254658
1656763986230,0.5955536
1656764587065,0.6187755
1656765188041,0.6242258
1656765789827,0.7563604
1656766390210,0.7200277
1656766991736,0.6083584
1656767592581,0.6923445
1656768193622,0.7422726
1656768794659,0.5772656
1656769395592,0.676987
1656769997316,0.7567306
